Month_code,item_name,consumed-stock_amount,Total Sales[POS Sales less GST + Swiggy to Loocos],consumed-stock_amount%
2023-06,Atta Loose,-123.0,446505.69999999995,-0.03
2023-06,BBQ Mix Masala,-2079.2799999999997,446505.69999999995,-0.47
2023-06,BBQ Mix-1kg,930.0,446505.69999999995,0.21
2023-06,Baby Corn Whole-450GM-Golden Crown,-650.0,446505.69999999995,-0.15
2023-06,Baby Corn Whole-450gm,650.0,446505.69999999995,0.15
2023-06,Berry Fresh Banana Pulp,0.0,446505.69999999995,0.0
2023-06,Berry Fresh Chicku Pulp,162.0,446505.69999999995,0.04
2023-06,Berry Fresh Tender Coconut Pulp,17.5,446505.69999999995,0.0
2023-06,Bio-Bag-10x14-140,5.75,446505.69999999995,0.0
2023-06,Bio-Bag-13x16-90,-82.80000000000001,446505.69999999995,-0.02
2023-06,Bio-Bag-20x26-35,48.3,446505.69999999995,0.01
2023-06,Black Grapes,-22.5,446505.69999999995,-0.01
2023-06,Black Olives Slice-3 kg,626.08,446505.69999999995,0.14
2023-06,Black pepper,-108.0,446505.69999999995,-0.02
2023-06,Blue Occean Flv Syrup-750ml,1465.56,446505.69999999995,0.33
2023-06,Bornless Chicken- pattambi,341.5999999999999,446505.69999999995,0.08
2023-06,Bread Premix,94.5,446505.69999999995,0.02
2023-06,Bread Primix-1kg,720.0,446505.69999999995,0.16
2023-06,Brownie,-1289.6,446505.69999999995,-0.29
2023-06,Browny-1kg,4235.0,446505.69999999995,0.95
2023-06,Butter Scotch Ice-cream,70.26999999999998,446505.69999999995,0.02
2023-06,Butter Scotch Sauce 750ml,27.6,446505.69999999995,0.01
2023-06,Butter Scotch Sauce 750ml,-138.0,446505.69999999995,-0.03
2023-06,Butter Scotch Sauce-750ml,138.0,446505.69999999995,0.03
2023-06,Cashew nut,-37.5,446505.69999999995,-0.01
2023-06,Celotape-3/4inch-,-230.0,446505.69999999995,-0.05
2023-06,Cherry,0.0,446505.69999999995,0.0
2023-06,Chettinad Mix,32.54999999999998,446505.69999999995,0.01
2023-06,Chicken Kheema  Masala,-195.3,446505.69999999995,-0.04
2023-06,Chicken Masala-Quality,19.0,446505.69999999995,0.0
2023-06,Chicken Nuggets-Godrej-1kg,-320.0,446505.69999999995,-0.07
2023-06,Chicken Salami-1kg,624.96,446505.69999999995,0.14
2023-06,Chicken Sausage-1kg,638.4,446505.69999999995,0.14
2023-06,Chilli Flakes-Puramate-400grm,143.85,446505.69999999995,0.03
2023-06,Chilli Flakes-Puramate-400grm,-71.92,446505.69999999995,-0.02
2023-06,Chilli Flakes-Tasty Pixel-Veeba-Sachet-0.8g,95.25999999999999,446505.69999999995,0.02
2023-06,Chilli Flakes-Tasty Pixel-Veeba-Sachet-0.8g,92.61,446505.69999999995,0.02
2023-06,Chilli Powder Loose,0.0,446505.69999999995,0.0
2023-06,Chocolate Ice-cream,262.5,446505.69999999995,0.06
2023-06,Coriander Powder-loose,-40.0,446505.69999999995,-0.01
2023-06,Corn Meal - Chola Rava,56.0,446505.69999999995,0.01
2023-06,DVC BLUE OCCEAN FLV SYRUP 750ML,-854.91,446505.69999999995,-0.19
2023-06,DVC Green Apple 750 ML,195.41000000000008,446505.69999999995,0.04
2023-06,DVC Green Apple 750 ML,-586.22,446505.69999999995,-0.13
2023-06,DVC Mint Flavoured Syrup 750 ml,-512.61,446505.69999999995,-0.11
2023-06,DVC PASSION FRUIT FLV SYRUP 750ML,-146.55999999999995,446505.69999999995,-0.03
2023-06,Dew 250ml Can,-390.0,446505.69999999995,-0.09
2023-06,Dew 250ml Pet,-455.0,446505.69999999995,-0.1
2023-06,Dew 500ml Pet,-700.0,446505.69999999995,-0.16
2023-06,Dew 750ml Pet,-343.80000000000007,446505.69999999995,-0.08
2023-06,Dew Can-250ml,720.0,446505.69999999995,0.16
2023-06,Dew-250ml,930.0,446505.69999999995,0.21
2023-06,Dew-500ml,975.15,446505.69999999995,0.22
2023-06,Dew-500ml,260.03,446505.69999999995,0.06
2023-06,Dew-750ml,1237.71,446505.69999999995,0.28
2023-06,Dip Bowl,35.39999999999998,446505.69999999995,0.01
2023-06,Dried Yeast,917.95,446505.69999999995,0.21
2023-06,Dried Yeast,-356.98,446505.69999999995,-0.08
2023-06,Eggless Mayonise -1kg,980.0,446505.69999999995,0.22
2023-06,Exo Dishwash cake,0.0,446505.69999999995,0.0
2023-06,Fathima Super Market-Curd Milma,70.0,446505.69999999995,0.02
2023-06,Fathima Super Market-Milk Milma,336.0,446505.69999999995,0.08
2023-06,Fathima Super Market-egg,52.0,446505.69999999995,0.01
2023-06,Fathima Super Market-soap powder,54.0,446505.69999999995,0.01
2023-06,Flexi Cream Gold,-486.75,446505.69999999995,-0.11
2023-06,Flexi Cream Gold-1kg,1557.6,446505.69999999995,0.35
2023-06,French Fries 6mm-2.5kg,13959.68,446505.69999999995,3.13
2023-06,French Fries 6mm-Funwave,5959.29,446505.69999999995,1.33
2023-06,French Fries 6mm-Funwave 2.5 KG,-1710.1,446505.69999999995,-0.38
2023-06,French Fries 9mm-Funwave,291.2,446505.69999999995,0.07
2023-06,French Fries Box,-45.090000000000146,446505.69999999995,-0.01
2023-06,French Fries Box-,535.0,446505.69999999995,0.12
2023-06,Fresh Garden Mint-750ml,1954.08,446505.69999999995,0.44
2023-06,Frozen Sweet Corn,-625.0,446505.69999999995,-0.14
2023-06,Frozen Sweet Corn-Pal Fresh,594.0,446505.69999999995,0.13
2023-06,Frozen Sweet corn-1kg,693.0,446505.69999999995,0.16
2023-06,G.Crown Mushroom Slice 800g,-2254.0,446505.69999999995,-0.5
2023-06,GBC Box-50Nos,412.5,446505.69999999995,0.09
2023-06,GO Orange Cheddar Cheese 2kg,-1756.15,446505.69999999995,-0.39
2023-06,GO-Monterey Jack Cheese-2kg,0.0,446505.69999999995,0.0
2023-06,Garlic Bread Box,79.11000000000001,446505.69999999995,0.02
2023-06,Garlic Chilli Spread,648.0,446505.69999999995,0.15
2023-06,Godrej chicken Nuggets -1kg,639.99,446505.69999999995,0.14
2023-06,Gouda Cheese-1kg,2343.94,446505.69999999995,0.52
2023-06,Green Apple-750ml,1465.56,446505.69999999995,0.33
