Month_code,Category,Subcategory,Item_Name,consumed-stock_amount,YEAR_MONTH,Total Sales[POS Sales less GST + Swiggy to Loocos],consumed-stock_amount%
2023-03,UNMAPPED,UNMAPPED,Neo Red Paprika 3Kg,315.4599999999998,2023-03,384028.94999999995,0.08
2023-03,UNMAPPED,UNMAPPED,Micro 13x16,262.5,2023-03,384028.94999999995,0.07
2023-03,UNMAPPED,UNMAPPED,Micro 20x26,200.66,2023-03,384028.94999999995,0.05
2023-03,UNMAPPED,UNMAPPED,Cauli Flower-veg,158.0,2023-03,384028.94999999995,0.04
2023-03,UNMAPPED,UNMAPPED,Padlock,145.0,2023-03,384028.94999999995,0.04
2023-03,UNMAPPED,UNMAPPED,Puramate Pasta-Gomiti Rigate - macroni - 500g,136.0,2023-03,384028.94999999995,0.04
2023-03,UNMAPPED,UNMAPPED,Candyman Fantastick,99.0,2023-03,384028.94999999995,0.03
2023-03,UNMAPPED,UNMAPPED,Ice cube,105.0,2023-03,384028.94999999995,0.03
2023-03,UNMAPPED,UNMAPPED,Parsely- Isha Vegitable,116.5,2023-03,384028.94999999995,0.03
2023-03,UNMAPPED,UNMAPPED,Veeba Barbequesauce 1KG,99.60000000000002,2023-03,384028.94999999995,0.03
2023-03,UNMAPPED,UNMAPPED,badam,104.0,2023-03,384028.94999999995,0.03
2023-03,UNMAPPED,UNMAPPED,Jumbo Cover-Blue,72.5,2023-03,384028.94999999995,0.02
2023-03,UNMAPPED,UNMAPPED,Towel,60.0,2023-03,384028.94999999995,0.02
2023-03,UNMAPPED,UNMAPPED,Vilekkenna,62.0,2023-03,384028.94999999995,0.02
2023-03,UNMAPPED,UNMAPPED,payyar-veg,60.0,2023-03,384028.94999999995,0.02
2023-03,UNMAPPED,UNMAPPED,Agarbathi,35.0,2023-03,384028.94999999995,0.01
2023-03,UNMAPPED,UNMAPPED,Hersheys Syrup-200grm,23.5,2023-03,384028.94999999995,0.01
2023-03,UNMAPPED,UNMAPPED,Whitner,25.0,2023-03,384028.94999999995,0.01
2023-03,UNMAPPED,UNMAPPED,kovakka-veg,40.0,2023-03,384028.94999999995,0.01
2023-03,UNMAPPED,UNMAPPED,Hersheys Cocoa-70grm,14.14,2023-03,384028.94999999995,0.0
2023-03,UNMAPPED,UNMAPPED,Mango Crush Sauce 750ml Malas,0.0,2023-03,384028.94999999995,0.0
2023-03,UNMAPPED,UNMAPPED,Micro 27x30,0.0,2023-03,384028.94999999995,0.0
2023-03,UNMAPPED,UNMAPPED,Sumeru Nuggets Premium 1Kg,0.0,2023-03,384028.94999999995,0.0
2023-03,UNMAPPED,UNMAPPED,Vineger,0.0,2023-03,384028.94999999995,0.0
2023-03,UNMAPPED,UNMAPPED,brinjal-veg,18.0,2023-03,384028.94999999995,0.0
2023-03,UNMAPPED,UNMAPPED,Lion Honey 1kg,-483.0,2023-03,384028.94999999995,-0.13
2023-03,UNMAPPED,UNMAPPED,KOT Printing Rolls,-2964.0,2023-03,384028.94999999995,-0.77
2023-03,UTILITIES & EXPENSES,lpg gas,Gas-LPG-HPCL,12900.0,2023-03,384028.94999999995,3.36
2023-03,VEGETABLES,baby corn,Baby Corn Whole-Fresh-Isha Vegitables,532.0,2023-03,384028.94999999995,0.14
2023-03,VEGETABLES,baby corn,Baby Corn Whole-450GM-Golden Crown,130.0,2023-03,384028.94999999995,0.03
2023-03,VEGETABLES,baby corn,Baby Corn Whole-800GM-Tajir Habit,-224.0,2023-03,384028.94999999995,-0.06
2023-03,VEGETABLES,beans,Beans-veg,6.0,2023-03,384028.94999999995,0.0
2023-03,VEGETABLES,bitter gourd,Bitter Guard-Veg,33.0,2023-03,384028.94999999995,0.01
2023-03,VEGETABLES,cabbage,cabbage-veg,18.0,2023-03,384028.94999999995,0.0
2023-03,VEGETABLES,capsicum,Red yellow capsicum-isha Vegitable,631.5,2023-03,384028.94999999995,0.16
2023-03,VEGETABLES,carrot,Carrot-Veg,68.0,2023-03,384028.94999999995,0.02
2023-03,VEGETABLES,cheera,Cheera-veg,50.0,2023-03,384028.94999999995,0.01
2023-03,VEGETABLES,coriander leaves,Coriander Leaves-Veg,49.0,2023-03,384028.94999999995,0.01
2023-03,VEGETABLES,cucumber,Cucumber-veg,10.0,2023-03,384028.94999999995,0.0
2023-03,VEGETABLES,fresh basil,Basil-fresh-Isha Vegitables,194.0,2023-03,384028.94999999995,0.05
2023-03,VEGETABLES,fresh basil,Puramate Basil 250g Pouch,187.2,2023-03,384028.94999999995,0.05
2023-03,VEGETABLES,garlic,Garlic-Veg,613.4,2023-03,384028.94999999995,0.16
2023-03,VEGETABLES,ginger,Ginger-Veg,80.0,2023-03,384028.94999999995,0.02
2023-03,VEGETABLES,lemon,Lemon-Veg,795.0,2023-03,384028.94999999995,0.21
2023-03,VEGETABLES,mint,Mint-Veg,62.0,2023-03,384028.94999999995,0.02
2023-03,VEGETABLES,mint,DVC Mint Flavoured Syrup 750 ml,-1304.83,2023-03,384028.94999999995,-0.34
2023-03,VEGETABLES,mushroom,G.Crown Mushroom Slice 800g,3920.0,2023-03,384028.94999999995,1.02
2023-03,VEGETABLES,onion,Onion-Veg,1415.0,2023-03,384028.94999999995,0.37
2023-03,VEGETABLES,potato,Potato-Veg,741.0,2023-03,384028.94999999995,0.19
2023-03,VEGETABLES,tomato,Tomato-Veg,2074.0,2023-03,384028.94999999995,0.54
2023-02,BAKERY & PREMIX,bread premix,bred premix,75.6,2023-02,360952.5,0.02
2023-02,BAKERY & PREMIX,brownie,Brownie,955.8000000000002,2023-02,360952.5,0.26
2023-02,BAKERY & PREMIX,pizza premix,Pizza Premix,3521.25,2023-02,360952.5,0.98
2023-02,BEVERAGES,7up,7UP 1250ml Pet,2027.1999999999998,2023-02,360952.5,0.56
2023-02,BEVERAGES,7up,7UP 750ml Pet,1753.35,2023-02,360952.5,0.49
2023-02,BEVERAGES,7up,7up 250ml Pet,927.5,2023-02,360952.5,0.26
2023-02,BEVERAGES,7up,7up 250ml Can,648.0,2023-02,360952.5,0.18
2023-02,BEVERAGES,aqua fina,Aqua Fina Mineral Water 1Ltr,475.97,2023-02,360952.5,0.13
2023-02,BEVERAGES,blue occean syrup,DVC BLUE OCCEAN FLV SYRUP 750ML,372.81999999999994,2023-02,360952.5,0.1
2023-02,BEVERAGES,dew,Dew 750ml Pet,790.73,2023-02,360952.5,0.22
2023-02,BEVERAGES,dew,Dew 250ml Pet,542.5,2023-02,360952.5,0.15
2023-02,BEVERAGES,dew,Dew 250ml Can,330.0,2023-02,360952.5,0.09
2023-02,BEVERAGES,lehar soda,Lehar Soda,493.8,2023-02,360952.5,0.14
2023-02,BEVERAGES,mirinda,Mirinda 750ml pet,721.9700000000001,2023-02,360952.5,0.2
2023-02,BEVERAGES,mirinda,Mirinda 250ml pet,210.0,2023-02,360952.5,0.06
2023-02,BEVERAGES,mojito mint,DVC MOJITO MINT 750ML,-349.6,2023-02,360952.5,-0.1
2023-02,BEVERAGES,passion fruit syrup,DVC Passion Fruit 750ML,1136.2,2023-02,360952.5,0.31
2023-02,BEVERAGES,pepsi,Pepsi 250ml Pet,1610.0,2023-02,360952.5,0.45
2023-02,BEVERAGES,pepsi,Pepsi 750ml Pet,1478.33,2023-02,360952.5,0.41
2023-02,BEVERAGES,pepsi,Pepsi 1250ml Pet,984.6400000000001,2023-02,360952.5,0.27
2023-02,BEVERAGES,pepsi,Pepsi 250ml Can,660.0,2023-02,360952.5,0.18
2023-02,BEVERAGES,slice mango,Slice Mango 250ml pet,777.48,2023-02,360952.5,0.22
2023-02,BEVERAGES,sting,Sting 250ml pet,192.5,2023-02,360952.5,0.05
2023-02,BEVERAGES,strawberry syrup,Strawberry sause 750,-37.33000000000001,2023-02,360952.5,-0.01
2023-02,CHEESE & DAIRY,butter,butter,1710.0,2023-02,360952.5,0.47
2023-02,CHEESE & DAIRY,butter,Butter Scotch Ice-cream,527.04,2023-02,360952.5,0.15
2023-02,CHEESE & DAIRY,butter,Paneer Tikka Butter Masala,229.32,2023-02,360952.5,0.06
2023-02,CHEESE & DAIRY,butter,Butter Scotch Sauce 750ml,36.8,2023-02,360952.5,0.01
2023-02,CHEESE & DAIRY,cheddar cheese,GO Orange Cheddar Cheese 2kg,283.25,2023-02,360952.5,0.08
2023-02,CHEESE & DAIRY,curd,Curd-Sheethal-400g,112.0,2023-02,360952.5,0.03
2023-02,CHEESE & DAIRY,fresh cream,Vanilla Ice-cream,1088.0,2023-02,360952.5,0.3
2023-02,CHEESE & DAIRY,fresh cream,Flexi Cream Gold,584.1,2023-02,360952.5,0.16
2023-02,CHEESE & DAIRY,fresh cream,Chocolate Ice-cream,201.70000000000005,2023-02,360952.5,0.06
2023-02,CHEESE & DAIRY,fresh cream,Strawberry-Ice cream,114.09000000000003,2023-02,360952.5,0.03
2023-02,CHEESE & DAIRY,milk,Milk-Sheethal-450ml,1489.0,2023-02,360952.5,0.41
2023-02,CHEESE & DAIRY,monterey jack,GO-Monterey Jack Cheese-2kg,0.0,2023-02,360952.5,0.0
2023-02,CHEESE & DAIRY,mozzarella,AMUL Mozzarella Diced 1Kg,16799.39,2023-02,360952.5,4.65
