Vendor_Name,Item_Name,UOM,Unit_Price,Date
Local Purchase,grocery,Nos,369.6,2024-05-30
shabana chicken stall,bonless chicken,Kg,374.0,2024-05-30
KTP Vegitables,veg,Nos,82.8,2024-05-30
Essar Associates,Pepsi 250ml Can,Nos,30.0,2024-05-30
shabana chicken stall,bonless chicken,Kg,369.84,2024-05-31
Loocos Pizza CPY,7up pet 750ml,Nos,34.38,2024-05-31
Koonathil Traders,black olive slice Habit,Tin,602.56,2024-06-01
Koonathil Traders,Zippy Chicken Salami,Pkt,658.56,2024-06-01
Koonathil Traders,DVC Bubblegum Syrup Syrup 750 ml,Nos,507.4,2024-06-01
Koonathil Traders,Mango Crush Sauce 750ml Malas,Nos,840.16,2024-06-01
Koonathil Traders,colby cheese 1 kg,Kg,634.48,2024-06-01
shabana chicken stall,bonless chicken,Kg,363.93,2024-06-01
KTP Vegitables,veg,Nos,82.6,2024-06-01
Loocos Pizza CPY,Wooden Spoon,Pkt,90.0,2024-05-31
Loocos Pizza CPY,straw,Nos,0.26,2024-05-31
Loocos Pizza CPY,bio cover,Pkt,180.0,2024-05-31
Loocos Pizza CPY,paper bags regular,Nos,10.0,2024-05-31
Loocos Pizza CPY,paper bags large,Nos,12.0,2024-05-31
Loocos Pizza CPY,bio plate,Nos,3.4,2024-05-31
Loocos Pizza CPY,Medium Pizza Box,Nos,11.09,2024-05-31
Loocos Pizza CPY,Large Pizza Box,Nos,14.75,2024-05-31
Loocos Pizza CPY,French Fries 6mm-Hungritos,Kg,132.8,2024-05-31
Loocos Pizza CPY,DVC MOJITO MINT 750ML,Nos,530.0,2024-05-31
Loocos Pizza CPY,black olive slice Habit,Tin,602.56,2024-05-31
Loocos Pizza CPY,Baby Corn Whole-450GM-Golden Crown,Tin,98.0,2024-05-31
Loocos Pizza CPY,DVC BLUE OCCEAN FLV SYRUP 750ML,Nos,530.0,2024-05-31
Loocos Pizza CPY,Mustard-Oil,Ltr,310.0,2024-05-31
Loocos Pizza CPY,Zippy  B.Fast Sausage ,Pkt,319.2,2024-05-31
Loocos Pizza CPY,Paneer tikka masala,Kg,386.4,2024-05-31
Loocos Pizza CPY,french fry hungritos 2.5kg,Kg,140.0,2024-05-31
Loocos Pizza CPY,bonless chicken,Kg,363.93,2024-05-31
Loocos Pizza CPY,Chicken Nuggets-Godrej-1kg,Kg,320.0,2024-05-31
Loocos Pizza CPY,Green Peas,Pkt,131.0,2024-05-31
Loocos Pizza CPY,Zippy Chicken Salami,Pkt,658.56,2024-05-31
Loocos Pizza CPY,GO Orange Cheddar Cheese 2kg,Kg,566.5,2024-05-31
Loocos Pizza CPY,Mc Cain Potato Wedges 2.5kg,Kg,192.64,2024-05-31
Loocos Pizza CPY,Paneer tikka masala,Kg,386.4,2024-05-31
Loocos Pizza CPY,Veeba Makhani Gravy 1KG,Pkt,210.0,2024-05-31
Loocos Pizza CPY,maida,Kg,41.88,2024-05-31
Loocos Pizza CPY,Garlic-Veg,Kg,260.0,2024-05-31
Loocos Pizza CPY,grocery,Nos,369.6,2024-05-31
Loocos Pizza CPY,Medium Pizza Box,Nos,11.09,2024-05-31
Loocos Pizza CPY,Large Pizza Box,Nos,14.75,2024-05-31
Local Purchase,grocery,Nos,369.17,2024-06-03
Local Purchase,grocery,Nos,248.0,2024-06-03
KTP Vegitables,veg,Nos,130.33,2024-06-03
Local Purchase,grocery,Nos,125.0,2024-06-05
Lakhsyam Foods,tandoori tikka powder,Kg,1150.0,2024-06-05
Lakhsyam Foods,Herb Mix Masla,Pkt,425.0,2024-06-05
Lakhsyam Foods,Salad Bowl 500ml,Nos,6.25,2024-06-05
Local Purchase,grocery,Nos,328.0,2024-06-06
KTP Vegitables,veg,Nos,52.45,2024-06-06
Local Purchase,grocery,Nos,190.14,2024-06-07
shabana chicken stall,bonless chicken,Kg,372.0,2024-06-07
KTP Vegitables,veg,Nos,78.5,2024-06-07
Isha Fresh Vegitables (Hisham),eng veg,Nos,170.33,2024-06-08
KTP Vegitables,veg,Nos,83.67,2024-06-08
shabana chicken stall,bonless chicken,Kg,377.7,2024-06-09
Local Purchase,maida 30kg,Kg,43.0,2024-06-09
KTP Vegitables,veg,Nos,67.6,2024-06-09
Local Purchase,staff rice 26kg,Kg,48.0,2024-06-10
IZONE,paper bags regular,Nos,11.0,2024-06-10
IZONE,paper bags medium,Nos,12.0,2024-06-10
IZONE,paper bags large,Nos,13.0,2024-06-10
bistro frozen,chilly garlic spread,Pkt,162.0,2024-06-11
Local Purchase,bonless chicken,Kg,377.7,2024-06-11
KTP Vegitables,veg,Nos,79.86,2024-06-11
Local Purchase,grocery,Nos,414.0,2024-06-13
KTP Vegitables,veg,Nos,90.17,2024-06-14
Koonathil Traders,Flexi Cream Gold,Pkt,200.6,2024-06-15
Local Purchase,hybrid tomato,Kg,65.0,2024-06-15
KTP Vegitables,veg,Nos,60.71,2024-06-15
Local Purchase,grocery,Nos,298.75,2024-06-16
KTP Vegitables,veg,Nos,112.56,2024-06-16
Local Purchase,grocery,Nos,370.71,2024-06-18
Local Purchase,Tea Loose,Kg,330.0,2024-06-19
Isha Fresh Vegitables (Hisham),eng veg,Nos,230.4,2024-06-19
Essar Associates,Dew 750ml Pet,Nos,34.38,2024-06-20
Essar Associates,Dew 250ml Can,Nos,30.0,2024-06-20
KTP Vegitables,veg,Nos,97.11,2024-06-20
Local Purchase,grocery,Nos,304.22,2024-06-20
Local Purchase,grocery,Nos,161.43,2024-06-21
KTP Vegitables,veg,Nos,115.0,2024-06-21
Koonathil Traders,dynamic diced mozerella,Kg,436.8,2024-06-22
Koonathil Traders,Processed cheese block,Kg,550.0,2024-06-22
shabana chicken stall,bonless chicken,Kg,364.0,2024-06-22
KTP Vegitables,veg,Nos,72.5,2024-06-22
Local Purchase-Gas AGency,Gas-LPG-HPCL,Nos,1720.0,2024-06-24
Local Purchase,tomato,Kg,74.0,2024-06-24
KTP Vegitables,veg,Nos,66.17,2024-06-24
KTP Vegitables,veg,Nos,114.2,2024-06-25
bistro frozen,nuggets sumeru,Pkt,287.84,2024-06-25
bistro frozen,Frozen Sweet Corn-Pal Fresh,Pkt,65.0,2024-06-25
Lakhsyam Foods,Pizza Premix,Nos,240.0,2024-06-25
Local Purchase,staff chicken,Kg,144.19,2024-06-25
shabana chicken stall,bonless chicken,Kg,358.0,2024-06-26
Isha Fresh Vegitables (Hisham),eng veg,Nos,182.75,2024-06-26
Essar Associates,Mirinda 250ml pet,Nos,17.5,2024-06-27
Local Purchase,hit spray big,Nos,225.0,2024-06-20
KTP Vegitables,veg,Nos,80.83,2024-06-27
shabana chicken stall,bonless chicken,Kg,360.0,2024-06-27
Local Purchase,tomato hibreed,Kg,72.0,2024-06-28
Local Purchase,butter papper,Nos,3.5,2024-06-28
KTP Vegitables,veg,Nos,80.57,2024-06-29
shabana chicken stall,bonless chicken,Kg,353.91,2024-06-30
KTP Vegitables,veg,Nos,67.0,2024-06-30
Loocos Pizza CPY,Pepsi 750ml Pet,Nos,34.38,2024-06-30
Loocos Pizza CPY,Pepsi 250ml Can,Nos,30.0,2024-06-30
Loocos Pizza CPY,Dew 750ml Pet,Nos,34.38,2024-06-30
Loocos Pizza CPY,plastic cover,Pkt,120.0,2024-06-30
Loocos Pizza CPY,Veeba ThousandIsland Dressing 1KG,Nos,187.99,2024-06-30
Loocos Pizza CPY,Flexi Cream Gold,Pkt,200.6,2024-06-30
Loocos Pizza CPY,Chilli Flakes-Tasty Pixel-Veeba-Sachet-0.8g,Nos,0.53,2024-06-30
Loocos Pizza CPY,DVC CHocolate Sauce 2 LTR,Nos,767.0,2024-06-30
Local Purchase,grocery,Nos,177.43,2024-07-01
Loocos Pizza CPY,bonless chicken,Kg,353.91,2024-06-30
Loocos Pizza CPY,Savoury Wedges 2.5 KG,Kg,185.92,2024-06-30
Loocos Pizza CPY,dynamic diced mozerella,Kg,436.8,2024-06-30
Loocos Pizza CPY,ice cube/70,Pkt,70.0,2024-06-30
Loocos Pizza CPY,maida,Kg,43.0,2024-06-30
Loocos Pizza CPY,grocery,Nos,177.43,2024-06-30
Loocos Pizza CPY,veg,Nos,67.0,2024-06-30
Loocos Pizza CPY,Gas-LPG-HPCL,Nos,1720.0,2024-06-30
bistro frozen,sumeru chicken pop corn,Pkt,288.0,2024-07-02
shabana chicken stall,bonless chicken,Kg,345.81,2024-07-02
KTP Vegitables,veg,Nos,103.25,2024-07-02
shabana chicken stall,bonless chicken,Kg,337.74,2024-07-03
KTP Vegitables,veg,Nos,81.5,2024-07-03
shabana chicken stall,bonless chicken,Kg,331.8,2024-07-04
KTP Vegitables,veg,Nos,56.4,2024-07-04
Local Purchase,staff chicken,Kg,172.5,2024-07-04
Local Purchase,grocery,Nos,73.33,2024-07-05
Essar Associates,tropicana juice,Nos,24.68,2024-07-05
Koonathil Traders,HABIT JALAPENO SLICES 2.9 KG,Tin,290.25,2024-07-06
Isha Fresh Vegitables (Hisham),eng veg,Nos,134.33,2024-07-06
Local Purchase,grocery,Nos,182.0,2024-07-06
KTP Vegitables,veg,Nos,61.83,2024-07-06
shabana chicken stall,bonless chicken,Kg,329.85,2024-07-07
Local Purchase,Gas-LPG-HPCL,Nos,1690.0,2024-07-08
Local Purchase,grocery,Nos,238.62,2024-07-08
KTP Vegitables,veg,Nos,86.4,2024-07-08
KTP Vegitables,veg,Nos,102.8,2024-07-09
Local Purchase,grocery,Nos,244.0,2024-07-09
Essar Associates,Pepsi 750ml Pet,Nos,34.38,2024-07-11
Essar Associates,7up750mlpet,Nos,34.38,2024-07-11
Essar Associates,slice 350 ml,Nos,21.88,2024-07-11
Local Purchase,maida,Kg,43.0,2024-07-11
KTP Vegitables,veg,Nos,86.29,2024-07-11
shabana chicken stall,bonless chicken,Kg,342.0,2024-07-11
shabana chicken stall,bonless chicken,Kg,344.0,2024-07-12
Local Purchase,wooden fork,Nos,0.85,2024-07-12
Local Purchase,Wooden Spoon,Nos,0.5,2024-07-12
shabana chicken stall,bonless chicken,Kg,346.0,2024-07-13
KTP Vegitables,veg,Nos,89.44,2024-07-13
Local Purchase,grocery,Nos,184.73,2024-07-13
Local Purchase,hybrid tomato,Kg,51.2,2024-07-14
shabana chicken stall,bonless chicken,Kg,348.0,2024-07-15
KTP Vegitables,veg,Nos,111.4,2024-07-16
Isha Fresh Vegitables (Hisham),eng veg,Nos,158.8,2024-07-16
Local Purchase,grocery,Nos,293.83,2024-07-17
Local Purchase,grocery,Nos,619.2,2024-07-18
KTP Vegitables,veg,Nos,80.0,2024-07-18
Koonathil Traders,pristene cookig cream,Nos,191.16,2024-07-20
Koonathil Traders,Richs versatie cream,Nos,200.0,2024-07-20
Local Purchase,bio cover,Pkt,180.0,2024-07-20
KTP Vegitables,veg,Nos,88.0,2024-07-20
Local Purchase,grocery,Nos,306.67,2024-07-21
Local Purchase,grocery,Nos,294.43,2024-07-22
KTP Vegitables,veg,Nos,44.5,2024-07-22
bistro frozen,french fry hungritos 2.5kg,Kg,129.36,2024-07-23
bistro frozen,chilly flakes sachet,Nos,0.53,2024-07-23
Local Purchase-Gas AGency,Gas-LPG-HPCL,Nos,1690.0,2024-07-23
Isha Fresh Vegitables (Hisham),eng veg,Nos,264.67,2024-07-23
shabana chicken stall,bonless chicken,Kg,349.84,2024-07-23
KTP Vegitables,veg,Nos,88.5,2024-07-23
Local Purchase,staff chicken,Kg,155.0,2024-07-24
Local Purchase,grocery,Nos,777.5,2024-07-24
KTP Vegitables,veg,Nos,54.5,2024-07-25
Essar Associates,7up pet 750ml,Nos,34.38,2024-07-25
shabana chicken stall,bonless chicken,Kg,323.79,2024-07-26
shabana chicken stall,bonless chicken,Kg,304.83,2024-07-27
KTP Vegitables,veg,Nos,85.6,2024-07-27
Local Purchase,grocery,Nos,193.5,2024-07-27
Local Purchase,garlic,Kg,300.0,2024-07-28
FLIPKART,TDS meter,Nos,206.0,2024-07-29
Isha Fresh Vegitables (Hisham),eng veg,Nos,155.0,2024-07-29
shabana chicken stall,bonless chicken,Kg,286.77,2024-07-28
shabana chicken stall,bonless chicken,Kg,279.0,2024-07-29
KTP Vegitables,veg,Nos,111.0,2024-07-29
Local Purchase,packing meterials,Nos,173.75,2024-07-29
shabana chicken stall,bonless chicken,Kg,283.87,2024-07-31
KTP Vegitables,veg,Nos,58.0,2024-07-31
Essar Associates,slice 350ml,Nos,21.88,2024-08-01
Essar Associates,Tropicana Guava Delight,Nos,24.26,2024-08-01
Local Purchase,capsicum,Kg,90.0,2024-08-01
Local Purchase,Chicken-Whole-Staff,Kg,135.0,2024-08-01
Local Purchase,bio cover,Pkt,190.0,2024-08-02
shabana chicken stall,bonless chicken,Kg,291.72,2024-08-02
KTP Vegitables,veg,Nos,95.0,2024-08-02
Loocos Pizza CPY,7up 250ml Can,Nos,30.0,2024-07-31
Loocos Pizza CPY,Mirinda 250ml pet,Nos,17.5,2024-07-31
Loocos Pizza CPY,paper bags large,Nos,13.0,2024-07-31
Loocos Pizza CPY,paper bags medium,Nos,12.0,2024-07-31
Loocos Pizza CPY,tissue,Pkt,18.0,2024-07-31
Loocos Pizza CPY,Wooden Spoon,Nos,0.5,2024-07-31
Loocos Pizza CPY,chilly flakes sachet,Nos,0.53,2024-07-31
Loocos Pizza CPY,bio cover,Pkt,190.0,2024-07-31
Loocos Pizza CPY,KOT Printing Rolls,Nos,52.0,2024-07-31
Loocos Pizza CPY,Salad Bowl 500ml,Nos,6.25,2024-07-31
Loocos Pizza CPY,Pizza Premix,Nos,240.0,2024-07-31
Loocos Pizza CPY,Herb Mix Masla,Pkt,425.0,2024-07-31
Loocos Pizza CPY,Veeba Gouda Flavoured Dressing,Pkt,203.28,2024-07-31
Loocos Pizza CPY, dry yeast 500 gm,Pkt,185.0,2024-07-31
Loocos Pizza CPY,habit olive oil,Nos,564.9,2024-07-31
Loocos Pizza CPY,Salad Bowl 500ml,Nos,6.25,2024-07-31
Loocos Pizza CPY,DVC PASSION FRUIT FLV SYRUP 750ML,Nos,530.0,2024-07-31
Loocos Pizza CPY,bonless chicken,Kg,291.72,2024-07-31
Loocos Pizza CPY,Herb Mix Masla,Pkt,425.0,2024-07-31
Loocos Pizza CPY,Frozen Sweet Corn-Pal Fresh,Pkt,65.0,2024-07-31
Loocos Pizza CPY,Pizza Premix,Nos,240.0,2024-07-31
Loocos Pizza CPY,Mc Cain Potato Wedges 2.5kg,Kg,185.92,2024-07-31
Loocos Pizza CPY,french fry hungritos 2.5kg,Kg,129.36,2024-07-31
Loocos Pizza CPY,nuggets sumeru,Pkt,287.84,2024-07-31
Loocos Pizza CPY,chicken popcorn,Kg,288.0,2024-07-31
Loocos Pizza CPY,POTATO POPS,Kg,202.67,2024-07-31
Loocos Pizza CPY,SALAMI,Kg,279.0,2024-07-31
Loocos Pizza CPY,HABIT JALAPENO SLICES 2.9 KG,Tin,290.25,2024-07-31
Loocos Pizza CPY,chilly flakes sachet,Nos,0.53,2024-07-31
Loocos Pizza CPY,butter papper,Nos,3.5,2024-07-31
Loocos Pizza CPY,Palm Oil - Refined Oil,Pkt,92.0,2024-07-31
Loocos Pizza CPY,maida 30kg,Kg,43.67,2024-07-31
Loocos Pizza CPY,veg,Nos,95.0,2024-07-31
Loocos Pizza CPY,grocery,Nos,193.5,2024-07-31
Loocos Pizza CPY,eng veg,Nos,155.0,2024-07-31
Loocos Pizza CPY,Garlic Bread Box,Nos,8.79,2024-07-31
Loocos Pizza CPY,Gas-LPG-HPCL,Nos,1690.0,2024-07-31
shabana chicken stall,bonless chicken,Kg,295.95,2024-08-03
KTP Vegitables,veg,Nos,76.86,2024-08-03
Local Purchase,fruits,Nos,90.0,2024-08-04
Local Purchase,Palm Oil - Refined Oil,Pkt,92.0,2024-08-04
Local Purchase,maida 30kg,Kg,43.67,2024-08-04
Koonathil Traders,red paprika habit,Tin,398.0,2024-08-04
Koonathil Traders,Frozen Sweet Corn-Pal Fresh,Pkt,60.0,2024-08-04
Koonathil Traders,Zippy  B.Fast Sausage ,Pkt,295.43,2024-08-04
Koonathil Traders,black olive slice Habit,Tin,634.48,2024-08-04
Local Purchase,grocery,Nos,147.5,2024-08-05
Local Purchase,bio cover,Pkt,160.0,2024-08-05
shabana chicken stall,bonless chicken,Kg,275.76,2024-08-06
KTP Vegitables,veg,Nos,83.5,2024-08-06
Local Purchase,Pepsi 250ml Pet,Nos,17.5,2024-08-07
Isha Fresh Vegitables (Hisham),eng veg,Nos,246.67,2024-08-08
KTP Vegitables,veg,Nos,55.2,2024-08-08
Local Purchase,grocery,Nos,365.38,2024-08-08
shabana chicken stall,bonless chicken,Kg,235.61,2024-08-09
Local Purchase,Corn Meal - Chola Rava,Pkt,54.75,2024-08-09
KTP Vegitables,veg,Nos,73.0,2024-08-02
shabana chicken stall,bonless chicken,Kg,255.8,2024-08-10
Local Purchase,grocery,Nos,126.89,2024-08-10
KTP Vegitables,veg,Nos,84.17,2024-08-11
shabana chicken stall,bonless chicken,Kg,269.81,2024-08-11
Local Purchase,KOT Printing Rolls,Nos,54.0,2024-08-12
Local Purchase,grocery,Nos,94.27,2024-08-13
Local Purchase,bonless chicken,Kg,284.0,2024-08-14
Local Purchase,Floor Cleaning Liquid Soad,Ltr,44.0,2024-08-14
KTP Vegitables,veg,Nos,83.57,2024-08-14
Local Purchase,Palm Oil - Refined Oil,Nos,92.5,2024-08-15
Local Purchase,maida,Kg,43.4,2024-08-15
Local Purchase,Pineapple-Veg,Kg,83.37,2024-08-15
Isha Fresh Vegitables (Hisham),eng veg,Nos,217.33,2024-08-16
KTP Vegitables,veg,Nos,76.29,2024-08-16
Koonathil Traders,dynamic diced mozerella,Kg,413.45,2024-08-17
Koonathil Traders,habit baby corn,Pkt,98.0,2024-08-17
Koonathil Traders,Frozen Sweet Corn,Kg,120.0,2024-08-17
Local Purchase,Plastic Cover 26X30,Pkt,150.0,2024-08-17
Local Purchase,Paper Glass,Pkt,100.0,2024-08-17
KTP Vegitables,veg,Nos,47.67,2024-08-17
Local Purchase,grocery,Nos,217.5,2024-08-18
Local Purchase,grocery,Nos,98.38,2024-08-19
Local Purchase,plastic Cover-1kg,Pkt,160.0,2024-08-20
KTP Vegitables,veg,Nos,90.67,2024-08-20
Local Purchase,Berry Fresh Tender Coconut Pulp,Kg,360.0,2024-08-21
Local Purchase,Berry Fresh Chicku Pulp,Kg,280.0,2024-08-21
Local Purchase,kadala brown,Kg,194.0,2024-08-21
BERRY FRESH,Berry Fresh Tender Coconut Pulp,Kg,360.0,2024-08-22
BERRY FRESH,Berry Fresh Chicku Pulp,Kg,280.0,2024-08-22
Local Purchase,Gas-LPG-HPCL,Nos,1700.0,2024-08-22
KTP Vegitables,veg,Nos,108.71,2024-08-22
Local Purchase,grocery,Nos,715.4,2024-08-22
Local Purchase,capsicum,Kg,71.0,2024-08-23
Isha Fresh Vegitables (Hisham),eng veg,Nos,180.33,2024-08-24
KTP Vegitables,veg,Nos,66.67,2024-08-24
Local Purchase,grocery,Nos,149.9,2024-08-24
Local Purchase,garlic,Kg,240.0,2024-08-26
shabana chicken stall,bonless chicken,Kg,263.85,2024-08-27
KTP Vegitables,veg,Nos,132.5,2024-08-27
bistro frozen,dynamix shredded cheese,Kg,425.0,2024-08-27
Local Purchase,grocery,Nos,579.29,2024-08-28
Local Purchase-Gas AGency,Gas-LPG-HPCL,Nos,1700.0,2024-08-30
Local Purchase,grocery,Nos,122.0,2024-08-30
shabana chicken stall,bonless chicken,Kg,273.81,2024-08-31
Local Purchase,grocery,Nos,159.62,2024-08-31
Loocos Pizza CPY,Mirinda 750ml pet,Nos,34.38,2024-08-31
Loocos Pizza CPY,slice 350 ml,Nos,21.88,2024-08-31
Loocos Pizza CPY,wodden spoon,Nos,0.79,2024-08-31
Loocos Pizza CPY,Tooth Pick,Pkt,20.0,2024-08-31
Loocos Pizza CPY,cello tape,Nos,23.0,2024-08-31
Loocos Pizza CPY,paper bags regular,Nos,11.0,2024-08-31
Loocos Pizza CPY,Tripod,Nos,1.48,2024-08-31
Loocos Pizza CPY,veeba pizza pasta sauce,Nos,183.67,2024-08-31
Loocos Pizza CPY,tomato ketchup,Nos,105.0,2024-08-31
Loocos Pizza CPY,Mustard Oil,Nos,160.0,2024-08-31
Loocos Pizza CPY,Corn Meal - Chola Rava,Pkt,54.75,2024-08-31
Loocos Pizza CPY,black olive slice Habit,Tin,634.48,2024-08-31
Loocos Pizza CPY,Aromat Seasoning Powder,Grams,0.34,2024-08-31
Loocos Pizza CPY,Frozen Sweet Corn-Pal Fresh,Pkt,60.0,2024-08-31
Loocos Pizza CPY,Processed cheese block,Kg,550.0,2024-08-31
Loocos Pizza CPY,french fry hungritos 2.5kg,Kg,124.01,2024-08-31
Loocos Pizza CPY,atta,Kg,49.0,2024-08-31
Loocos Pizza CPY,Palm Oil - Refined Oil,Nos,92.5,2024-08-31
Loocos Pizza CPY,bonless chicken,Kg,273.81,2024-08-31
Loocos Pizza CPY,Gas-LPG-HPCL,Nos,1700.0,2024-08-31
shabana chicken stall,bonless chicken,Kg,263.93,2024-09-01
Local Purchase,grocery,Nos,63.75,2024-09-01
KTP Vegitables,veg,Nos,71.18,2024-09-01
Local Purchase,Pineapple-Veg,Nos,85.0,2024-09-02
Local Purchase,watermelon,Nos,120.0,2024-09-02
Local Purchase,Mustard Oil,Nos,168.0,2024-09-02
KTP Vegitables,veg,Nos,71.2,2024-09-02
KTP Vegitables,veg,Nos,117.0,2024-09-03
Local Purchase,grocery,Nos,131.44,2024-09-03
bistro frozen,sumeru chicken pop corn,Pkt,319.0,2024-09-03
Local Purchase,grocery,Nos,334.4,2024-09-04
KTP Vegitables,veg,Nos,68.8,2024-09-04
shabana chicken stall,bonless chicken,Kg,267.72,2024-09-05
Local Purchase,grocery,Nos,947.0,2024-09-05
shabana chicken stall,bonless chicken,Kg,268.0,2024-09-06
Isha Fresh Vegitables (Hisham),eng veg,Nos,166.0,2024-09-06
KTP Vegitables,veg,Nos,88.4,2024-09-06
Local Purchase,grocery,Nos,123.64,2024-09-06
Koonathil Traders,OREGANO SACHET 0.8GM,Nos,0.88,2024-09-07
Koonathil Traders,French Fries 6mm-Funwave 2.5 kg,Pkt,305.0,2024-09-07
Local Purchase,Pineapple-Veg,Nos,80.0,2024-09-07
Local Purchase,maida prince,Kg,44.17,2024-09-07
KTP Vegitables,veg,Nos,31.67,2024-09-08
KTP Vegitables,veg,Nos,112.75,2024-09-09
bistro frozen,Veeba Gouda Flavoured Dressing,Pkt,181.07,2024-09-10
bistro frozen,french fry hungritos 2.5kg,Kg,124.01,2024-09-10
bistro frozen,Processed cheese block,Kg,530.0,2024-09-10
Local Purchase,grocery,Nos,135.09,2024-09-10
Local Purchase,garlic,Kg,340.0,2024-09-11
Local Purchase,capsicum,Kg,78.0,2024-09-11
shabana chicken stall,bonless chicken,Kg,295.93,2024-09-11
KTP Vegitables,veg,Nos,69.62,2024-09-12
Local Purchase,grocery,Nos,143.0,2024-09-12
shabana chicken stall,bonless chicken,Kg,298.0,2024-09-13
KTP Vegitables,veg,Nos,87.25,2024-09-13
Koonathil Traders,amul diced mozzrella,Kg,510.0,2024-09-14
Local Purchase,grocery,Nos,320.29,2024-09-14
shabana chicken stall,bonless chicken,Kg,301.95,2024-09-14
KTP Vegitables,veg,Nos,94.75,2024-09-14
shabana chicken stall,bonless chicken,Kg,305.75,2024-09-15
bistro frozen,chicken popcorn,Kg,288.0,2024-09-17
bistro frozen,Veeba Pasta & Pizza Sauce 1KG,Pkt,183.68,2024-09-17
bistro frozen,chicken popcorn,Pkt,50.0,2024-09-17
Local Purchase,hybrid tomato,Kg,39.0,2024-09-17
KTP Vegitables,veg,Nos,101.2,2024-09-17
Isha Fresh Vegitables (Hisham),eng veg,Nos,128.6,2024-09-18
KTP Vegitables,veg,Nos,67.71,2024-09-18
Local Purchase,Palm Oil - Refined Oil,Pkt,112.5,2024-09-18
Local Purchase,grocery,Nos,331.0,2024-09-19
KTP Vegitables,veg,Nos,86.67,2024-09-19
Lakhsyam Foods,Paneer tikka masala,Kg,375.0,2024-09-10
shabana chicken stall,bonless chicken,Kg,275.93,2024-09-20
Local Purchase,fruits,Nos,172.5,2024-09-20
Local Purchase,sugar,Kg,45.0,2024-09-20
Koonathil Traders,G.Crown Mushroom Slice 800g,Tin,99.0,2024-09-21
Koonathil Traders,red paprica 680gm,Nos,182.56,2024-09-21
Koonathil Traders,Richs versatie cream,Nos,200.6,2024-09-21
KTP Vegitables,veg,Nos,101.86,2024-09-21
Local Purchase,grocery,Nos,406.4,2024-09-21
Local Purchase,AVT Premium Tea,Kg,300.0,2024-09-22
shabana chicken stall,bonless chicken,Kg,289.88,2024-09-22
bistro frozen,veeba pizza pasta sauce,Nos,183.67,2024-09-24
bistro frozen,Veeba Tandoori Spread-1kg,Pkt,217.0,2024-09-24
bistro frozen,Veeba Ketchup Sachet,Nos,0.74,2024-09-24
Isha Fresh Vegitables (Hisham),eng veg,Nos,256.67,2024-09-24
shabana chicken stall,bonless chicken,Kg,296.0,2024-09-25
KTP Vegitables,veg,Nos,85.27,2024-09-25
Local Purchase,ice cube,Pkt,45.0,2024-09-26
Local Purchase,masoor dal,Kg,90.0,2024-09-26
Local Purchase,bottle gourd,Nos,37.0,2024-09-26
Local Purchase,grocery,Nos,440.12,2024-09-27
Local Purchase,bio cover,Kg,180.0,2024-09-28
KTP Vegitables,veg,Nos,127.0,2024-09-28
Mansoor Traders Pattambi,wooden fork,Nos,0.85,2024-09-30
Mansoor Traders Pattambi,Wooden Spoon,Nos,0.65,2024-09-30
KTP Vegitables,veg,Nos,84.67,2024-09-30
Loocos Pizza CPY,Veeba Ketchup Sachet,Nos,0.74,2024-09-30
Loocos Pizza CPY,OREGANO SACHET 0.8GM,Nos,0.88,2024-09-30
Loocos Pizza CPY,bio covers,Kg,180.0,2024-09-30
Loocos Pizza CPY,Paper Straw Big,Nos,0.45,2024-09-30
Loocos Pizza CPY,Paper Straw Small,Nos,0.35,2024-09-30
Loocos Pizza CPY,Salad Bowl 500ml,Nos,5.25,2024-09-30
Loocos Pizza CPY,chilli garlic spread,Nos,162.0,2024-09-30
Loocos Pizza CPY,OREGANO SACHET 0.8GM,Nos,0.88,2024-09-30
Loocos Pizza CPY,Corn Meal - MAKKA RAVA,Pkt,47.0,2024-09-30
Loocos Pizza CPY,Richs versatie cream,Nos,200.6,2024-09-30
Loocos Pizza CPY,maida,Kg,43.4,2024-09-30
Loocos Pizza CPY,staff rice 26kg,Kg,48.0,2024-09-30
Loocos Pizza CPY,black olive slice Habit,Tin,651.28,2024-09-30
Loocos Pizza CPY,G.Crown Mushroom Slice 800g,Tin,99.0,2024-09-30
Loocos Pizza CPY,Berry Fresh Tender Coconut Pulp,Kg,360.0,2024-09-30
Loocos Pizza CPY,bonless chicken,Kg,280.0,2024-09-30
Local Purchase,veg,Nos,140.6,2024-10-01
shabana chicken stall,bonless chicken,Kg,272.0,2024-10-01
Loocos Pizza CPY,Veeba Ketchup Sachet,Nos,0.74,2024-09-30
Loocos Pizza CPY,Zippy  B.Fast Sausage ,Pkt,295.43,2024-09-30
Loocos Pizza CPY,sumeru chicken pop corn,Pkt,319.0,2024-09-30
Loocos Pizza CPY,Paneer Tikka Butter Masala,Pkt,375.0,2024-09-30
Loocos Pizza CPY,GO-Monterey Jack Cheese-2kg,Kg,610.0,2024-09-30
Loocos Pizza CPY,grocery,Nos,440.12,2024-09-30
Loocos Pizza CPY,Palm Oil - Refined Oil,Pkt,112.5,2024-09-30
Loocos Pizza CPY,veg,Nos,140.6,2024-09-30
Loocos Pizza CPY,eng veg,Nos,256.67,2024-09-30
Loocos Pizza CPY,bonless chicken,Kg,272.0,2024-09-30
