Date,Type,Item Type,Name,Order Quantity,Consumable Cheese per item,Total Consumable Cheese
2025-11-26,Swiggy,item,Bada Saver Meal Regular,1.0,40.0,40.0
2025-11-26,POS,item,Garlic Bread With Cheese,1.0,40.0,40.0
2025-11-26,POS,item,Super Saver Meal Regular,3.0,40.0,120.0
2025-11-26,POS,addon,2 Medium Veg@699-Extra Cheese,1.0,0.0,0.0
2025-11-26,POS,item,7up@40rs,1.0,0.0,0.0
2025-11-26,Swiggy,item,Blue Mojito,1.0,0.0,0.0
2025-11-26,POS,item,Brownie,1.0,0.0,0.0
2025-11-26,POS,item,Burger Combo @ 169,5.0,0.0,0.0
2025-11-26,POS,item,Cheesy Fries,2.0,0.0,0.0
2025-11-26,POS,item,Chicken Nuggets,1.0,0.0,0.0
2025-11-26,POS,item,Chicken Pasta,1.0,0.0,0.0
2025-11-26,POS,item,Chicken Popcorn,1.0,0.0,0.0
2025-11-26,POS,item,Chocolate Shake,1.0,0.0,0.0
2025-11-26,POS,item,French Fries,4.0,0.0,0.0
2025-11-26,Swiggy,item,French Fries,1.0,0.0,0.0
2025-11-26,Swiggy,item,Fresh Garden Mint,1.0,0.0,0.0
2025-11-26,POS,item,Fresh Lime Juice,1.0,0.0,0.0
2025-11-26,POS,item,Garlic Bread,1.0,0.0,0.0
2025-11-26,POS,item,Grapes Juice,1.0,0.0,0.0
2025-11-26,POS,item,Green Apple,1.0,0.0,0.0
2025-11-26,POS,item,Loaded Fries,1.0,0.0,0.0
2025-11-26,POS,item,Mdew 250ml Pet,1.0,0.0,0.0
2025-11-26,POS,item,Mint Lime Juice,1.0,0.0,0.0
2025-11-26,POS,item,Mixed Chicken Salad,1.0,0.0,0.0
2025-11-26,POS,item,Passion Fruit,1.0,0.0,0.0
2025-11-26,POS,item,Pepsi@40rs,1.0,0.0,0.0
2025-11-26,POS,item,Pineapple Juice,1.0,0.0,0.0
2025-11-26,POS,item,Pizza Upgrade,1.0,0.0,0.0
2025-11-26,POS,item,Regular Chicken Burger,8.0,0.0,0.0
2025-11-26,POS,item,Slice 200ml,1.0,0.0,0.0
2025-11-26,POS,item,Soft Drink,2.0,0.0,0.0
2025-11-26,POS,item,Veg Burger,1.0,0.0,0.0
2025-11-26,POS,item,Veg Pasta,1.0,0.0,0.0
2025-11-25,POS,item,2 Regular Non-veg@409,1.0,80.0,80.0
2025-11-25,POS,item,9 Inch - Medium Pizza,5.0,75.0,375.0
2025-11-25,Swiggy,item,9 Inch - Medium Pizza,2.0,75.0,150.0
2025-11-25,POS,item,Super Saver Meal Medium,1.0,75.0,75.0
2025-11-25,POS,item,7 Inch - Regular Pizza,4.0,40.0,160.0
2025-11-25,Swiggy,item,7 Inch - Regular Pizza,3.0,40.0,120.0
2025-11-25,POS,item,Garlic Bread With Cheese,1.0,40.0,40.0
2025-11-25,POS,item,Super Saver Meal Regular,1.0,40.0,40.0
2025-11-25,POS,addon,9 Inch - Medium Pizza -Extra Cheese,1.0,38.0,38.0
2025-11-25,Swiggy,addon,9 Inch - Medium Pizza -Extra Cheese,1.0,38.0,38.0
2025-11-25,Swiggy,addon,7 Inch - Regular Pizza -Extra Cheese,1.0,20.0,20.0
2025-11-25,POS,item,Brownie With Ice Cream,1.0,0.0,0.0
2025-11-25,POS,item,Butterscotch Sundae,1.0,0.0,0.0
2025-11-25,POS,item,Cheese N Macaroni Salad,1.0,0.0,0.0
2025-11-25,POS,item,Cheesy Fries,1.0,0.0,0.0
2025-11-25,POS,item,Chicken Nuggets,1.0,0.0,0.0
2025-11-25,POS,item,Chicken Pasta,1.0,0.0,0.0
2025-11-25,POS,item,Fresh Lime Juice,1.0,0.0,0.0
2025-11-25,POS,item,Green Apple,2.0,0.0,0.0
2025-11-25,POS,item,Mineral Water,1.0,0.0,0.0
2025-11-25,POS,item,Mint Lime Juice,1.0,0.0,0.0
2025-11-25,POS,item,Pepsi 250ml Pet,1.0,0.0,0.0
2025-11-25,POS,item,Pizza Upgrade,1.0,0.0,0.0
2025-11-25,POS,item,Tender Coconut,1.0,0.0,0.0
2025-11-25,POS,item,Veg Pasta,1.0,0.0,0.0
2025-11-25,POS,item,Watermelon Juice,1.0,0.0,0.0
2025-11-24,POS,item,12 Inch - Large Pizza,1.0,120.0,120.0
2025-11-24,POS,item,2 Regular Non-veg@409,5.0,80.0,400.0
2025-11-24,POS,item,9 Inch - Medium Pizza,7.0,75.0,525.0
2025-11-24,POS,item,7 Inch - Regular Pizza,5.0,40.0,200.0
2025-11-24,POS,item,Delicious Combo Delight Regular,1.0,40.0,40.0
2025-11-24,POS,item,Super Saver Meal Regular,1.0,40.0,40.0
2025-11-24,POS,item,Combo Delight Non-veg,1.0,20.0,20.0
2025-11-24,POS,item,7up @50rs,1.0,0.0,0.0
2025-11-24,POS,item,7up@40rs,1.0,0.0,0.0
2025-11-24,POS,item,Blue Mojito,2.0,0.0,0.0
2025-11-24,POS,item,Brownie With Ice Cream,1.0,0.0,0.0
2025-11-24,POS,item,Burger Combo @ 179,3.0,0.0,0.0
2025-11-24,POS,item,Chicken Nuggets,3.0,0.0,0.0
2025-11-24,POS,item,Chicken Pasta,1.0,0.0,0.0
2025-11-24,POS,item,Chicken Popcorn,1.0,0.0,0.0
2025-11-24,POS,item,Chikku Shake,1.0,0.0,0.0
2025-11-24,POS,item,Chocolate Shake,1.0,0.0,0.0
2025-11-24,POS,item,French Fries,2.0,0.0,0.0
2025-11-24,POS,item,Fresh Lime Juice,2.0,0.0,0.0
2025-11-24,POS,item,Garlic Bread,1.0,0.0,0.0
2025-11-24,POS,item,Hot Garlic Dip,1.0,0.0,0.0
2025-11-24,POS,item,Mint Lime Juice,1.0,0.0,0.0
2025-11-24,POS,item,Passion Fruit,1.0,0.0,0.0
2025-11-24,POS,item,Pepsi 330ml Can,1.0,0.0,0.0
2025-11-24,POS,item,Pepsi@40rs,1.0,0.0,0.0
2025-11-24,POS,item,Pepsi@50rs,1.0,0.0,0.0
2025-11-24,POS,item,Pineapple Juice,3.0,0.0,0.0
2025-11-24,POS,item,Regular Chicken Burger,1.0,0.0,0.0
2025-11-24,POS,item,Soda,1.0,0.0,0.0
2025-11-24,POS,item,Soft Drink,2.0,0.0,0.0
2025-11-24,POS,item,Veg Pasta,2.0,0.0,0.0
2025-11-23,POS,item,2 Medium Non-veg@759,1.0,150.0,150.0
2025-11-23,POS,item,12 Inch - Large Pizza,2.0,120.0,240.0
2025-11-23,POS,item,Non Veg Meal For 4,1.0,120.0,120.0
2025-11-23,POS,item,2 Regular Non-veg@409,2.0,80.0,160.0
2025-11-23,POS,item,2 Regular Veg@349,1.0,80.0,80.0
2025-11-23,POS,item,9 Inch - Medium Pizza,4.0,75.0,300.0
2025-11-23,POS,item,Non Veg Meal For 2,1.0,75.0,75.0
2025-11-23,POS,item,7 Inch - Regular Pizza,9.0,40.0,360.0
2025-11-23,Swiggy,item,7 Inch - Regular Pizza,5.0,40.0,200.0
2025-11-23,Swiggy,item,Garlic Bread Supreme [Veg],1.0,40.0,40.0
2025-11-23,POS,item,Super Saver Meal Regular,3.0,40.0,120.0
2025-11-23,POS,item,Combo Delight Non-veg,4.0,20.0,80.0
2025-11-23,POS,item,Combo Delight Veg,3.0,20.0,60.0
2025-11-23,POS,item,7up 250ml Pet,1.0,0.0,0.0
2025-11-23,POS,item,7up@40rs,1.0,0.0,0.0
2025-11-23,POS,item,Brownie,1.0,0.0,0.0
2025-11-23,POS,item,Brownie With Ice Cream,2.0,0.0,0.0
2025-11-23,POS,item,Burger Combo @ 169,3.0,0.0,0.0
2025-11-23,POS,item,Cheese N Macaroni Salad,1.0,0.0,0.0
2025-11-23,Swiggy,item,Cheese N Macaroni Salad,1.0,0.0,0.0
2025-11-23,POS,item,Chicken Popcorn,2.0,0.0,0.0
2025-11-23,POS,item,Chikku Shake,1.0,0.0,0.0
2025-11-23,POS,item,Chilly Potato Shots,1.0,0.0,0.0
2025-11-23,Swiggy,item,Chipotle Dip,1.0,0.0,0.0
2025-11-23,POS,item,Chocolate Shake,1.0,0.0,0.0
2025-11-23,POS,item,French Fries,4.0,0.0,0.0
2025-11-23,Swiggy,item,Green Apple,3.0,0.0,0.0
2025-11-23,POS,item,Green Apple,1.0,0.0,0.0
2025-11-23,POS,item,Mdew 250ml Pet,1.0,0.0,0.0
2025-11-23,POS,item,Mineral Water,2.0,0.0,0.0
2025-11-23,POS,item,Mint Lime Juice,1.0,0.0,0.0
2025-11-23,POS,item,Passion Fruit,1.0,0.0,0.0
2025-11-23,POS,item,Pepsi 250ml Pet,1.0,0.0,0.0
2025-11-23,POS,item,Pepsi 330ml Can,1.0,0.0,0.0
2025-11-23,POS,item,Pepsi@40rs,3.0,0.0,0.0
2025-11-23,POS,item,Pizza Upgrade,2.0,0.0,0.0
2025-11-23,Swiggy,item,Potato Wedges,1.0,0.0,0.0
2025-11-23,POS,item,Regular Chicken Burger,3.0,0.0,0.0
2025-11-23,POS,item,Soda,1.0,0.0,0.0
2025-11-23,POS,item,Soft Drink,2.0,0.0,0.0
2025-11-23,POS,item,Veg Pasta,1.0,0.0,0.0
2025-11-22,POS,item,2 Medium Non-veg@759,1.0,150.0,150.0
2025-11-22,POS,item,12 Inch - Large Pizza,6.0,120.0,720.0
2025-11-22,POS,item,2 Regular Non-veg@409,2.0,80.0,160.0
2025-11-22,POS,item,9 Inch - Medium Pizza,8.0,75.0,600.0
2025-11-22,POS,item,7 Inch - Regular Pizza,9.0,40.0,360.0
2025-11-22,Swiggy,item,7 Inch - Regular Pizza,5.0,40.0,200.0
2025-11-22,Swiggy,item,Garlic Bread Supreme[non-veg],1.0,40.0,40.0
2025-11-22,POS,item,Garlic Bread With Cheese,4.0,40.0,160.0
2025-11-22,POS,item,7up 250ml Pet,3.0,0.0,0.0
2025-11-22,Swiggy,item,Black And White,1.0,0.0,0.0
2025-11-22,POS,item,Blue Mojito,2.0,0.0,0.0
2025-11-22,POS,item,Brownie,1.0,0.0,0.0
2025-11-22,Swiggy,item,Brownie With Ice Cream,1.0,0.0,0.0
2025-11-22,POS,item,Burger Combo @ 179,1.0,0.0,0.0
2025-11-22,Swiggy,item,Chicken Loaded Fries,1.0,0.0,0.0
2025-11-22,POS,item,Chicken Nuggets,1.0,0.0,0.0
2025-11-22,POS,item,Chicken Pasta,1.0,0.0,0.0
2025-11-22,POS,item,Chikku Shake,1.0,0.0,0.0
2025-11-22,POS,item,Chocolate Shake,2.0,0.0,0.0
2025-11-22,POS,item,French Fries,4.0,0.0,0.0
2025-11-22,POS,item,Garlic Bread,1.0,0.0,0.0
2025-11-22,POS,item,Grapes Juice,1.0,0.0,0.0
2025-11-22,POS,item,Mineral Water,2.0,0.0,0.0
2025-11-22,POS,item,Mint Lime Juice,3.0,0.0,0.0
2025-11-22,POS,item,Passion Fruit,1.0,0.0,0.0
2025-11-22,POS,item,Pepsi@40rs,1.0,0.0,0.0
2025-11-22,POS,item,Pineapple Juice,2.0,0.0,0.0
2025-11-22,POS,item,Regular Chicken Burger,8.0,0.0,0.0
2025-11-22,POS,item,Slice 200ml,1.0,0.0,0.0
2025-11-22,POS,item,Soft Drink,2.0,0.0,0.0
2025-11-22,POS,item,Veg Pasta,1.0,0.0,0.0
2025-11-22,POS,item,Watermelon Juice,2.0,0.0,0.0
2025-11-21,POS,item,2 Medium Non-veg@759,1.0,150.0,150.0
2025-11-21,POS,item,12 Inch - Large Pizza,4.0,120.0,480.0
2025-11-21,POS,item,2 Regular Non-veg@409,2.0,80.0,160.0
2025-11-21,POS,item,9 Inch - Medium Pizza,5.0,75.0,375.0
2025-11-21,POS,item,Super Saver Meal Medium,2.0,75.0,150.0
2025-11-21,POS,addon,12 Inch - Large Pizza -Extra Cheese,1.0,60.0,60.0
2025-11-21,POS,item,7 Inch - Regular Pizza,12.0,40.0,480.0
2025-11-21,Swiggy,item,7 Inch - Regular Pizza,1.0,40.0,40.0
2025-11-21,POS,item,Garlic Bread Supreme [veg],2.0,40.0,80.0
2025-11-21,POS,item,Combo Delight Non-veg,1.0,20.0,20.0
2025-11-21,POS,item,Combo Delight Veg,2.0,20.0,40.0
2025-11-21,POS,item,7up@40rs,3.0,0.0,0.0
2025-11-21,Swiggy,item,Blue Mojito,1.0,0.0,0.0
2025-11-21,POS,item,Brownie With Ice Cream,2.0,0.0,0.0
2025-11-21,POS,item,Burger Combo @ 179,1.0,0.0,0.0
2025-11-21,POS,item,Cheese N Macaroni Salad,1.0,0.0,0.0
2025-11-21,POS,item,Chicken Nuggets,1.0,0.0,0.0
2025-11-21,POS,item,Chicken Nuggets Burger,1.0,0.0,0.0
2025-11-21,POS,item,Chicken Pasta,3.0,0.0,0.0
2025-11-21,POS,item,Chikku Shake,1.0,0.0,0.0
2025-11-21,POS,item,French Fries,3.0,0.0,0.0
2025-11-21,POS,item,Fresh Lime Juice,3.0,0.0,0.0
2025-11-21,POS,item,Garlic Bread,1.0,0.0,0.0
2025-11-21,POS,item,Mdew 330ml Can,1.0,0.0,0.0
2025-11-21,POS,item,Mineral Water,2.0,0.0,0.0
2025-11-21,POS,item,Pepsi@40rs,1.0,0.0,0.0
2025-11-21,POS,item,Pineapple Juice,2.0,0.0,0.0
2025-11-21,POS,item,Pizza Upgrade,2.0,0.0,0.0
2025-11-21,POS,item,Regular Chicken Burger,1.0,0.0,0.0
2025-11-21,POS,item,Slice 200ml,1.0,0.0,0.0
2025-11-20,POS,item,2 Medium Non-veg@759,4.0,150.0,600.0
2025-11-20,POS,item,12 Inch - Large Pizza,1.0,120.0,120.0
2025-11-20,POS,item,2 Regular Non-veg@409,4.0,80.0,320.0
2025-11-20,POS,item,9 Inch - Medium Pizza,2.0,75.0,150.0
2025-11-20,Swiggy,item,9 Inch - Medium Pizza,1.0,75.0,75.0
2025-11-20,POS,item,7 Inch - Regular Pizza,13.0,40.0,520.0
2025-11-20,POS,item,Super Saver Meal Regular,3.0,40.0,120.0
2025-11-20,POS,item,7up@40rs,1.0,0.0,0.0
2025-11-20,POS,item,Brownie With Ice Cream,1.0,0.0,0.0
2025-11-20,POS,item,Burger Combo @ 179,1.0,0.0,0.0
2025-11-20,POS,item,Cheesy Fries,2.0,0.0,0.0
2025-11-20,Swiggy,item,Chicken Pasta,1.0,0.0,0.0
2025-11-20,POS,item,French Fries,3.0,0.0,0.0
2025-11-20,POS,item,Garlic Bread,1.0,0.0,0.0
2025-11-20,POS,item,Grapes Juice,1.0,0.0,0.0
2025-11-20,POS,item,Green Apple,3.0,0.0,0.0
2025-11-20,POS,item,Hot Garlic Dip,1.0,0.0,0.0
2025-11-20,POS,item,Mineral Water,2.0,0.0,0.0
2025-11-20,POS,item,Pepsi 250ml Pet,2.0,0.0,0.0
2025-11-20,POS,item,Pizza Upgrade,1.0,0.0,0.0
2025-11-20,POS,item,Regular Chicken Burger,11.0,0.0,0.0
2025-11-20,POS,item,Veg Pasta,2.0,0.0,0.0
2025-11-19,POS,item,12 Inch - Large Pizza,41.0,120.0,4920.0
2025-11-19,POS,item,2 Regular Non-veg@409,1.0,80.0,80.0
2025-11-19,POS,item,9 Inch - Medium Pizza,175.0,75.0,13125.0
2025-11-19,POS,item,7 Inch - Regular Pizza,6.0,40.0,240.0
2025-11-19,Swiggy,item,Garlic Bread Supreme [Veg],1.0,40.0,40.0
2025-11-19,POS,item,7up 250ml Pet,1.0,0.0,0.0
2025-11-19,POS,item,7up @50rs,4.0,0.0,0.0
2025-11-19,POS,item,7up@40rs,1.0,0.0,0.0
2025-11-19,POS,item,Black And White,2.0,0.0,0.0
2025-11-19,Swiggy,item,Black And White,2.0,0.0,0.0
2025-11-19,POS,item,Burger Combo @ 169,1.0,0.0,0.0
2025-11-19,POS,item,Chicken Nuggets,2.0,0.0,0.0
2025-11-19,POS,item,Chicken Pasta,1.0,0.0,0.0
2025-11-19,POS,item,Chocolate Shake,1.0,0.0,0.0
2025-11-19,Swiggy,item,Coleslaw Salad,1.0,0.0,0.0
2025-11-19,POS,item,French Fries,4.0,0.0,0.0
2025-11-19,POS,item,Fresh Garden Mint,5.0,0.0,0.0
2025-11-19,POS,item,Fresh Lime Juice,4.0,0.0,0.0
2025-11-19,POS,item,Grapes Juice,1.0,0.0,0.0
2025-11-19,POS,item,Mdew 330ml Can,1.0,0.0,0.0
2025-11-19,POS,item,Mdew@40rs,2.0,0.0,0.0
2025-11-19,POS,item,Mineral Water,1.0,0.0,0.0
2025-11-19,POS,item,Mint Lime Juice,1.0,0.0,0.0
2025-11-19,Swiggy,item,Passion Mint,1.0,0.0,0.0
2025-11-19,POS,item,Pepsi 250ml Pet,4.0,0.0,0.0
2025-11-19,POS,item,Pepsi 330ml Can,3.0,0.0,0.0
2025-11-19,POS,item,Pepsi@50rs,1.0,0.0,0.0
2025-11-19,POS,item,Pineapple Juice,1.0,0.0,0.0
2025-11-19,POS,item,Regular Chicken Burger,7.0,0.0,0.0
2025-11-19,POS,item,Slice 125ml,1.0,0.0,0.0
2025-11-19,POS,item,Slice 200ml,4.0,0.0,0.0
2025-11-19,POS,item,Special Discount,0.0,0.0,0.0
2025-11-19,Swiggy,item,Veg Pasta,1.0,0.0,0.0
2025-11-19,POS,item,Water Melon,1.0,0.0,0.0
2025-11-19,POS,item,Watermelon Juice,2.0,0.0,0.0
2025-11-18,POS,item,12 Inch - Large Pizza,2.0,120.0,240.0
2025-11-18,POS,item,2 Regular Non-veg@409,3.0,80.0,240.0
2025-11-18,POS,item,9 Inch - Medium Pizza,2.0,75.0,150.0
2025-11-18,Swiggy,item,9 Inch - Medium Pizza,1.0,75.0,75.0
2025-11-18,POS,item,7 Inch - Regular Pizza,8.0,40.0,320.0
2025-11-18,Swiggy,item,7 Inch - Regular Pizza,7.0,40.0,280.0
2025-11-18,POS,item,Garlic Bread With Cheese,1.0,40.0,40.0
2025-11-18,Swiggy,item,2 Regular Budget Pizzas,1.0,0.0,0.0
2025-11-18,POS,item,7up @50rs,1.0,0.0,0.0
2025-11-18,Swiggy,item,Blue Mojito,1.0,0.0,0.0
2025-11-18,Swiggy,item,Brownie,1.0,0.0,0.0
2025-11-18,POS,item,Burger Combo @ 179,1.0,0.0,0.0
2025-11-18,POS,item,Cheesy Fries,1.0,0.0,0.0
2025-11-18,POS,item,Chikku Shake,1.0,0.0,0.0
2025-11-18,POS,item,French Fries,1.0,0.0,0.0
2025-11-18,Swiggy,item,French Fries,1.0,0.0,0.0
2025-11-18,POS,item,Fresh Lime Juice,1.0,0.0,0.0
2025-11-18,POS,item,Green Apple,1.0,0.0,0.0
2025-11-18,POS,item,Loaded Fries,1.0,0.0,0.0
2025-11-18,POS,item,Mineral Water,1.0,0.0,0.0
2025-11-18,POS,item,Pepsi 250ml Pet,1.0,0.0,0.0
2025-11-18,POS,item,Regular Chicken Burger,2.0,0.0,0.0
2025-11-18,POS,item,Slice 200ml,1.0,0.0,0.0
2025-11-18,POS,item,Soft Drink,1.0,0.0,0.0
2025-11-18,POS,item,Tender Coconut,1.0,0.0,0.0
2025-11-18,POS,item,Veg Burger,4.0,0.0,0.0
2025-11-18,POS,item,Veg Pasta,1.0,0.0,0.0
2025-11-17,Swiggy,item,2 Large Pizzas,1.0,240.0,240.0
2025-11-17,POS,item,12 Inch - Large Pizza,2.0,120.0,240.0
2025-11-17,POS,item,2 Regular Non-veg@409,2.0,80.0,160.0
2025-11-17,POS,item,9 Inch - Medium Pizza,4.0,75.0,300.0
2025-11-17,POS,addon,12 Inch - Large Pizza -Extra Cheese,1.0,60.0,60.0
2025-11-17,POS,item,7 Inch - Regular Pizza,8.0,40.0,320.0
2025-11-17,Swiggy,item,7 Inch - Regular Pizza,8.0,40.0,320.0
2025-11-17,POS,item,Super Saver Meal Regular,1.0,40.0,40.0
2025-11-17,POS,addon,9 Inch - Medium Pizza -Extra Cheese,1.0,38.0,38.0
2025-11-17,POS,item,Combo Delight Non-veg,1.0,20.0,20.0
2025-11-17,POS,item,Blue Mojito,2.0,0.0,0.0
2025-11-17,Swiggy,item,Blue Mojito,1.0,0.0,0.0
2025-11-17,POS,item,Burger Combo @ 169,3.0,0.0,0.0
2025-11-17,POS,item,Cheese N Macaroni Salad,1.0,0.0,0.0
2025-11-17,POS,item,Cheesy Fries,1.0,0.0,0.0
2025-11-17,POS,item,Chicken Popcorn,1.0,0.0,0.0
2025-11-17,POS,item,Chocolate Shake,1.0,0.0,0.0
2025-11-17,POS,item,French Fries,2.0,0.0,0.0
2025-11-17,POS,item,Fresh Garden Mint,1.0,0.0,0.0
2025-11-17,Swiggy,item,Fresh Garden Mint,1.0,0.0,0.0
2025-11-17,POS,item,Fresh Lime Juice,1.0,0.0,0.0
2025-11-17,POS,item,Garlic Bread,3.0,0.0,0.0
2025-11-17,POS,item,Loaded Fries,2.0,0.0,0.0
2025-11-17,POS,item,Mineral Water,1.0,0.0,0.0
2025-11-17,POS,item,Mint Lime Juice,3.0,0.0,0.0
2025-11-17,POS,item,Pepsi@40rs,1.0,0.0,0.0
2025-11-17,POS,item,Regular Chicken Burger,1.0,0.0,0.0
2025-11-17,POS,item,Soft Drink,1.0,0.0,0.0
2025-11-17,POS,item,Tender Coconut,2.0,0.0,0.0
2025-11-17,POS,item,Veg Burger,4.0,0.0,0.0
2025-11-17,POS,item,Veg Pasta,1.0,0.0,0.0
2025-11-16,POS,item,Veg Meal For 6,1.0,195.0,195.0
2025-11-16,POS,item,2 Medium Non-veg@759,1.0,150.0,150.0
2025-11-16,POS,item,2 Medium Veg@699,1.0,150.0,150.0
2025-11-16,POS,item,12 Inch - Large Pizza,3.0,120.0,360.0
2025-11-16,POS,item,2 Regular Non-veg@409,2.0,80.0,160.0
2025-11-16,POS,item,2 Regular Veg@349,2.0,80.0,160.0
2025-11-16,POS,item,9 Inch - Medium Pizza,3.0,75.0,225.0
2025-11-16,POS,item,Super Saver Meal Medium,1.0,75.0,75.0
2025-11-16,POS,addon,12 Inch - Large Pizza -Extra Cheese,1.0,60.0,60.0
2025-11-16,POS,item,7 Inch - Regular Pizza,13.0,40.0,520.0
2025-11-16,Swiggy,item,7 Inch - Regular Pizza,1.0,40.0,40.0
2025-11-16,POS,item,Garlic Bread With Cheese,1.0,40.0,40.0
2025-11-16,POS,item,Combo Delight Non-veg,1.0,20.0,20.0
2025-11-16,POS,item,7up 250ml Pet,1.0,0.0,0.0
2025-11-16,Swiggy,item,Black And White,1.0,0.0,0.0
2025-11-16,POS,item,Blue Mojito,1.0,0.0,0.0
2025-11-16,POS,item,Cheesy Fries,2.0,0.0,0.0
2025-11-16,POS,item,Chicken Nuggets,3.0,0.0,0.0
2025-11-16,POS,item,Chicken Pasta,1.0,0.0,0.0
2025-11-16,Swiggy,item,Chicken Pasta,1.0,0.0,0.0
2025-11-16,POS,item,Chicken Popcorn,2.0,0.0,0.0
2025-11-16,POS,item,Chikku Shake,3.0,0.0,0.0
2025-11-16,POS,item,Chocolate Shake,3.0,0.0,0.0
2025-11-16,POS,item,French Fries,4.0,0.0,0.0
2025-11-16,POS,item,Fresh Garden Mint,1.0,0.0,0.0
2025-11-16,POS,item,Fresh Lime Juice,1.0,0.0,0.0
2025-11-16,POS,item,Green Apple,2.0,0.0,0.0
2025-11-16,POS,item,Loaded Fries,5.0,0.0,0.0
2025-11-16,POS,item,Macaroni N Chicken Salad,1.0,0.0,0.0
2025-11-16,POS,item,Mineral Water,2.0,0.0,0.0
2025-11-16,POS,item,Mint Lime Juice,2.0,0.0,0.0
2025-11-16,POS,item,Mixed Chicken Salad,1.0,0.0,0.0
2025-11-16,POS,item,Passion Fruit,1.0,0.0,0.0
2025-11-16,POS,item,Pepsi@50rs,2.0,0.0,0.0
2025-11-16,POS,item,Pineapple Juice,6.0,0.0,0.0
2025-11-16,POS,item,Pizza Upgrade,1.0,0.0,0.0
2025-11-16,POS,item,Regular Chicken Burger,1.0,0.0,0.0
2025-11-16,POS,item,Sizzling Brownie,1.0,0.0,0.0
2025-11-16,POS,item,Slice 200ml,1.0,0.0,0.0
2025-11-16,POS,item,Veg Pasta,4.0,0.0,0.0
2025-11-15,POS,item,2 Medium Non-veg@759,1.0,150.0,150.0
2025-11-15,POS,item,2 Regular Veg@349,1.0,80.0,80.0
2025-11-15,POS,item,9 Inch - Medium Pizza,8.0,75.0,600.0
2025-11-15,Swiggy,item,9 Inch - Medium Pizza,1.0,75.0,75.0
2025-11-15,POS,item,7 Inch - Regular Pizza,11.0,40.0,440.0
2025-11-15,Swiggy,item,7 Inch - Regular Pizza,2.0,40.0,80.0
2025-11-15,POS,item,Garlic Bread Supreme[non-veg],1.0,40.0,40.0
2025-11-15,POS,item,7up 250ml Pet,1.0,0.0,0.0
2025-11-15,POS,item,7up @50rs,1.0,0.0,0.0
2025-11-15,POS,item,Black And White,1.0,0.0,0.0
2025-11-15,Swiggy,item,Black And White,1.0,0.0,0.0
2025-11-15,POS,item,Burger Combo @ 169,3.0,0.0,0.0
2025-11-15,POS,item,Burger Combo @ 179,1.0,0.0,0.0
2025-11-15,POS,item,Chicken Nuggets,1.0,0.0,0.0
2025-11-15,POS,item,French Fries,2.0,0.0,0.0
2025-11-15,POS,item,Fresh Garden Mint,1.0,0.0,0.0
2025-11-15,POS,item,Garlic Bread,2.0,0.0,0.0
